pc,operador,umbral,constante,target,β_PAÍS,β_ETNIA.BN,β_EDAD,β_FUGAS.BN,β_ABUSOSUBS1,β_ABUSOSUBS2,β_CONVIVEN.1,β_CONVIVEN.2,β_CONVIVEN.3,β_CONVIVEN.4,β_CONVIVEN_H,β_CONVIVEN_0,β_AUTOEFIC.MEAN,β_AUTOEFIC.VAR,β_IMPULS.MEAN,β_IMPULS.MEDIAN,β_IMPULS.VAR,β_APOYO.MEAN,β_APOYO.MEDIAN,β_APOYO.VAR,β_MORAL.MEAN,β_MORAL.VAR,β_PORNO.T,β_GENERO.BN0,β_ORIENTSEX.BN0,β_GENERO.BN1,β_ORIENTSEX.BN1
PC9,>,-0.16,0.26188690403809567,,0.012242421854949847,0.13435308008718316,-0.006762301401649057,0.1831311634074558,-0.00867319596480869,1.2106271153730393e-05,0.3752573271134836,-0.14077850982742995,0.07999483475143246,-0.03863730021252035,-0.04650172597866925,-0.8586260846876271,0.011304229579425626,-0.004287776803644398,-0.012230096655224888,-0.018618652505416455,-0.004005524127442554,0.02003875088298927,0.02298113798117724,-0.03451996851229963,0.009268448196939708,-0.010174398917057039,-0.02568723466361713,0.027751065204807433,-0.03938692732920419,-0.027751065204807548,0.039386927329204124
PC5,<=,1.03,3.968613589890764,,0.1197741564652044,-0.2994853676214497,0.15142492498887825,0.3054714800510228,0.08994818409008835,0.0563017599570136,0.0002879237391063827,-0.30913864044154116,0.1217253251868806,0.02654953930918732,0.30026273607919196,-0.0008865899343437443,-0.004164261158427012,0.001468257836624137,-0.0006300235046170153,0.0007192181612614524,-0.02199074638483807,0.013471413287098211,0.017135876489135955,-0.018374654511224785,0.005734935771955802,-0.0020752034498410067,0.05267488458269428,-0.05951078457146622,0.16266080432549157,0.059510784571466344,-0.16266080432549163
PC5,>,1.03,-3.968613589890764,,-0.1197741564652044,0.2994853676214497,-0.15142492498887825,-0.3054714800510228,-0.08994818409008835,-0.0563017599570136,-0.0002879237391063827,0.30913864044154116,-0.1217253251868806,-0.02654953930918732,-0.30026273607919196,0.0008865899343437443,0.004164261158427012,-0.001468257836624137,0.0006300235046170153,-0.0007192181612614524,0.02199074638483807,-0.013471413287098211,-0.017135876489135955,0.018374654511224785,-0.005734935771955802,0.0020752034498410067,-0.05267488458269428,0.05951078457146622,-0.16266080432549157,-0.059510784571466344,0.16266080432549163
PC6,>,0.49,-2.1466115300652397,,0.17160397713998604,-0.45411079986477865,-0.08592229753999932,-0.32972954545698996,-0.04707062800217439,-0.035130788430263765,0.0026098724139917836,-0.5891440246070928,0.2501119645195533,0.02259815410257923,0.1858173191655656,0.034098144217661795,0.00027052320784757763,0.0047085811298387984,0.0036925346229965393,0.006599887988651052,0.012307612625556907,0.02081348257302698,0.02423673951559562,-0.03363364243287122,0.010904444162150227,-0.0048493050907221415,-0.03517463625459312,0.0618980274108161,-0.07514977494026272,-0.061898027410816195,0.07514977494026283
PC11,<=,0.12,0.024925986312126586,,-0.04216194712669064,-0.02046346996332135,-0.039975664506474176,0.028168556644434708,-0.00019073423422492222,0.0030161075500532365,0.6759294516318619,-0.23080452056928352,-0.5136530220331453,-0.300238778498931,-0.0278773223948047,0.27883654577870987,-0.009940140867786256,-7.619933719216383e-05,0.006336026498480044,0.010508732383883966,0.0005693299339521459,0.0038283706038281596,0.009477078009210271,-0.008511816200727844,-0.004454745048374034,0.010021877984529817,0.04416094205655276,-0.037451270090405796,0.014020949380246712,0.037451270090406046,-0.014020949380246698
PC2,<=,0.17,1.0371497617659582,,0.13042199002714122,-0.21418497504984435,-0.03184934871318016,-0.17259675982014622,-0.017070112417100273,-0.013710509393817353,0.1566612514303632,0.5461520615288856,-0.12265964763067637,-0.013151398547031018,0.6374780562796171,-0.10670223415972242,0.018166017666069522,-0.02105166303966101,-6.149320165679409e-06,0.0004629201710854798,-0.005534768253852621,0.03407096223808076,0.04020543060367045,-0.04549520254473249,0.010997761841035996,-0.008597135538309845,-0.01656941936448926,0.008369147562535442,0.2032257135724291,-0.008369147562535484,-0.2032257135724291
PC1,<=,-0.62,-0.3959439628467608,,-0.022004774710120467,0.019722734923716262,0.0026015926792960485,0.004917404767242937,-0.004218467750483591,0.0034279698835947415,-0.013533727613509699,-0.006460816620266067,-0.0049667231073443965,0.006222139492590208,-0.05519520840981278,0.0014659458403357248,0.019682653322788308,-0.006648285912589944,0.0007537666472359013,0.0009174956568490205,-0.014012316511875528,0.004109259285791897,0.005598181868928145,-0.0028340940354142823,-0.012460135592246534,0.005481741756557169,0.07113350258110286,0.661205852464106,0.1255395235219408,-0.661205852464106,-0.12553952352194084
PC12,<=,-0.25,-1.9169780504520437,,-0.15573479845604185,0.02113471282915028,-0.10198668608572233,-0.2659472198221535,0.11270917041306515,0.08296158637811132,0.20366299787222755,0.0632630185493296,0.17827209146181097,0.018494290777649552,-0.028122225463390466,0.07771632529267956,-0.00047311532758107454,-0.012024050036171765,-0.007887827421048134,-0.01514932791384187,-0.029601423453213937,-0.0077318236009711475,-0.01062952982810332,0.011404142272679909,-0.010793449032121913,0.007705335342659209,-0.11181658788574646,0.1047482947332692,-0.033321810097780576,-0.10474829473326977,0.03332181009778033
PC12,>,-0.25,1.9169780504520437,,0.15573479845604185,-0.02113471282915028,0.10198668608572233,0.2659472198221535,-0.11270917041306515,-0.08296158637811132,-0.20366299787222755,-0.0632630185493296,-0.17827209146181097,-0.018494290777649552,0.028122225463390466,-0.07771632529267956,0.00047311532758107454,0.012024050036171765,0.007887827421048134,0.01514932791384187,0.029601423453213937,0.0077318236009711475,0.01062952982810332,-0.011404142272679909,0.010793449032121913,-0.007705335342659209,0.11181658788574646,-0.1047482947332692,0.033321810097780576,0.10474829473326977,-0.03332181009778033
PC9,<=,0.4,0.2981130959619044,,-0.012242421854949847,-0.13435308008718316,0.006762301401649057,-0.1831311634074558,0.00867319596480869,-1.2106271153730393e-05,-0.3752573271134836,0.14077850982742995,-0.07999483475143246,0.03863730021252035,0.04650172597866925,0.8586260846876271,-0.011304229579425626,0.004287776803644398,0.012230096655224888,0.018618652505416455,0.004005524127442554,-0.02003875088298927,-0.02298113798117724,0.03451996851229963,-0.009268448196939708,0.010174398917057039,0.02568723466361713,-0.027751065204807433,0.03938692732920419,0.027751065204807548,-0.039386927329204124
PC10,<=,-0.45,-1.8742648623038558,,0.042182185912241106,0.09128650047463327,-0.12148451545602953,-0.3696419544020941,0.03638332395319099,0.02037670869367812,-0.026922416496533885,0.02582468348483695,0.1611631579679636,0.06416708225952138,-0.039008202548279816,-0.17112502059137513,-0.01418476633574524,0.017541602437559634,-0.006089827421569299,-0.009179046168934283,-0.021110423641996397,-0.005377761983003109,0.00333059728093464,0.025991168312910477,0.007409037276771147,-0.004098966543340269,0.18526852781862402,-0.16033248888110346,0.036724506289962475,0.16033248888110468,-0.036724506289962516
PC10,>,-0.45,1.8742648623038558,,-0.042182185912241106,-0.09128650047463327,0.12148451545602953,0.3696419544020941,-0.03638332395319099,-0.02037670869367812,0.026922416496533885,-0.02582468348483695,-0.1611631579679636,-0.06416708225952138,0.039008202548279816,0.17112502059137513,0.01418476633574524,-0.017541602437559634,0.006089827421569299,0.009179046168934283,0.021110423641996397,0.005377761983003109,-0.00333059728093464,-0.025991168312910477,-0.007409037276771147,0.004098966543340269,-0.18526852781862402,0.16033248888110346,-0.036724506289962475,-0.16033248888110468,0.036724506289962516
PC13,<=,0.37,0.5684067131176362,,0.8077397541574136,0.36729505145547475,-0.015220701399237662,-0.08889446092665945,0.013462139992040885,0.03302265695450802,-0.17039905843268782,-0.1251986173076776,-0.2782947224001668,-0.012101615908086703,0.0510444981619807,-0.018790063748346898,0.010033222087398944,-0.00609593857644667,0.0004891887683065714,0.002517785190295386,-0.02751435167601446,0.0015564041391926049,-0.00019129315188809215,-0.02398936715242111,-0.029881456455524785,0.021993873930206936,-0.028717424914109883,0.027435729879402352,-0.02913911026006381,-0.02743572987940288,0.02913911026006386
PC13,>,0.37,-0.5684067131176362,,-0.8077397541574136,-0.36729505145547475,0.015220701399237662,0.08889446092665945,-0.013462139992040885,-0.03302265695450802,0.17039905843268782,0.1251986173076776,0.2782947224001668,0.012101615908086703,-0.0510444981619807,0.018790063748346898,-0.010033222087398944,0.00609593857644667,-0.0004891887683065714,-0.002517785190295386,0.02751435167601446,-0.0015564041391926049,0.00019129315188809215,0.02398936715242111,0.029881456455524785,-0.021993873930206936,0.028717424914109883,-0.027435729879402352,0.02913911026006381,0.02743572987940288,-0.02913911026006386
PC5,<=,0.42,3.358613589890764,,0.1197741564652044,-0.2994853676214497,0.15142492498887825,0.3054714800510228,0.08994818409008835,0.0563017599570136,0.0002879237391063827,-0.30913864044154116,0.1217253251868806,0.02654953930918732,0.30026273607919196,-0.0008865899343437443,-0.004164261158427012,0.001468257836624137,-0.0006300235046170153,0.0007192181612614524,-0.02199074638483807,0.013471413287098211,0.017135876489135955,-0.018374654511224785,0.005734935771955802,-0.0020752034498410067,0.05267488458269428,-0.05951078457146622,0.16266080432549157,0.059510784571466344,-0.16266080432549163
PC5,>,0.42,-3.358613589890764,,-0.1197741564652044,0.2994853676214497,-0.15142492498887825,-0.3054714800510228,-0.08994818409008835,-0.0563017599570136,-0.0002879237391063827,0.30913864044154116,-0.1217253251868806,-0.02654953930918732,-0.30026273607919196,0.0008865899343437443,0.004164261158427012,-0.001468257836624137,0.0006300235046170153,-0.0007192181612614524,0.02199074638483807,-0.013471413287098211,-0.017135876489135955,0.018374654511224785,-0.005734935771955802,0.0020752034498410067,-0.05267488458269428,0.05951078457146622,-0.16266080432549157,-0.059510784571466344,0.16266080432549163
PC9,>,0.4,-0.2981130959619044,,0.012242421854949847,0.13435308008718316,-0.006762301401649057,0.1831311634074558,-0.00867319596480869,1.2106271153730393e-05,0.3752573271134836,-0.14077850982742995,0.07999483475143246,-0.03863730021252035,-0.04650172597866925,-0.8586260846876271,0.011304229579425626,-0.004287776803644398,-0.012230096655224888,-0.018618652505416455,-0.004005524127442554,0.02003875088298927,0.02298113798117724,-0.03451996851229963,0.009268448196939708,-0.010174398917057039,-0.02568723466361713,0.027751065204807433,-0.03938692732920419,-0.027751065204807548,0.039386927329204124
PC1,>,-0.62,0.3959439628467608,,0.022004774710120467,-0.019722734923716262,-0.0026015926792960485,-0.004917404767242937,0.004218467750483591,-0.0034279698835947415,0.013533727613509699,0.006460816620266067,0.0049667231073443965,-0.006222139492590208,0.05519520840981278,-0.0014659458403357248,-0.019682653322788308,0.006648285912589944,-0.0007537666472359013,-0.0009174956568490205,0.014012316511875528,-0.004109259285791897,-0.005598181868928145,0.0028340940354142823,0.012460135592246534,-0.005481741756557169,-0.07113350258110286,-0.661205852464106,-0.1255395235219408,0.661205852464106,0.12553952352194084
PC2,<=,0.02,0.8871497617659582,,0.13042199002714122,-0.21418497504984435,-0.03184934871318016,-0.17259675982014622,-0.017070112417100273,-0.013710509393817353,0.1566612514303632,0.5461520615288856,-0.12265964763067637,-0.013151398547031018,0.6374780562796171,-0.10670223415972242,0.018166017666069522,-0.02105166303966101,-6.149320165679409e-06,0.0004629201710854798,-0.005534768253852621,0.03407096223808076,0.04020543060367045,-0.04549520254473249,0.010997761841035996,-0.008597135538309845,-0.01656941936448926,0.008369147562535442,0.2032257135724291,-0.008369147562535484,-0.2032257135724291
PC14,<=,-0.44,1.3763286830819128,,0.359703156342381,0.18305364986455494,0.05297715071792045,0.06583250788084337,-0.02206151158386227,-0.023028023357127142,0.4934874774419537,0.17702048395301126,0.6094555361190429,0.08788887458688069,-0.10875373179962886,0.29541839226311206,-0.008022138817595986,0.013162088858703607,-0.006123425188356431,-0.007545742573391107,0.002240562748364202,-0.007888983492884378,0.004728559300346434,0.02181187980443345,0.031677690915688235,-0.02046684417161289,0.007471184186060317,0.0032374785911272533,0.015475268156085444,-0.0032374785911274302,-0.01547526815608578
PC14,>,-0.44,-1.3763286830819128,,-0.359703156342381,-0.18305364986455494,-0.05297715071792045,-0.06583250788084337,0.02206151158386227,0.023028023357127142,-0.4934874774419537,-0.17702048395301126,-0.6094555361190429,-0.08788887458688069,0.10875373179962886,-0.29541839226311206,0.008022138817595986,-0.013162088858703607,0.006123425188356431,0.007545742573391107,-0.002240562748364202,0.007888983492884378,-0.004728559300346434,-0.02181187980443345,-0.031677690915688235,0.02046684417161289,-0.007471184186060317,-0.0032374785911272533,-0.015475268156085444,0.0032374785911274302,0.01547526815608578
PC4,<=,-0.58,-1.2853161439718135,,-0.28978622661946135,0.5913945132099803,-0.026322546239894388,0.08216031111474209,-0.019436261869364476,-0.006729293455691278,-0.010277538311191336,-0.2918964939306462,0.13561479909179755,0.029682998024631882,0.6152320247117676,0.10027412428745393,-0.008308637668497307,0.012080263122022842,-5.11033057257247e-05,-0.0030409576643576873,0.0010562644679224756,-0.036874692314804246,-0.04115339810775548,0.05506930386662068,-0.015488623727914399,0.01124664265952075,0.0004271829496015119,0.010081036198464177,0.00518279452325095,-0.01008103619846415,-0.0051827945232509574
PC8,<=,0.38,-0.7821673556028345,,-0.03163312347943909,0.07847315160741355,-0.132792550136905,0.45733583152308205,0.006476756409069445,0.009109012647617001,-0.10872981241715945,0.025356494241185086,0.08723124953108702,0.049384094325171005,0.00985060715585546,0.18304556701096805,0.047419479762862274,-0.017269694505800303,-0.01813159317612314,-0.027542658665524036,0.002825997862350895,0.12829874106673603,0.15347257318089563,-0.1731739799446561,0.007356935980280331,0.007224752216507015,0.016676736544676225,-0.013138898988729173,-0.10497308991898495,0.013138898988729247,0.10497308991898498
PC8,>,0.38,0.7821673556028345,,0.03163312347943909,-0.07847315160741355,0.132792550136905,-0.45733583152308205,-0.006476756409069445,-0.009109012647617001,0.10872981241715945,-0.025356494241185086,-0.08723124953108702,-0.049384094325171005,-0.00985060715585546,-0.18304556701096805,-0.047419479762862274,0.017269694505800303,0.01813159317612314,0.027542658665524036,-0.002825997862350895,-0.12829874106673603,-0.15347257318089563,0.1731739799446561,-0.007356935980280331,-0.007224752216507015,-0.016676736544676225,0.013138898988729173,0.10497308991898495,-0.013138898988729247,-0.10497308991898498
PC5,<=,0.57,3.5086135898907638,,0.1197741564652044,-0.2994853676214497,0.15142492498887825,0.3054714800510228,0.08994818409008835,0.0563017599570136,0.0002879237391063827,-0.30913864044154116,0.1217253251868806,0.02654953930918732,0.30026273607919196,-0.0008865899343437443,-0.004164261158427012,0.001468257836624137,-0.0006300235046170153,0.0007192181612614524,-0.02199074638483807,0.013471413287098211,0.017135876489135955,-0.018374654511224785,0.005734935771955802,-0.0020752034498410067,0.05267488458269428,-0.05951078457146622,0.16266080432549157,0.059510784571466344,-0.16266080432549163
PC5,>,0.57,-3.5086135898907638,,-0.1197741564652044,0.2994853676214497,-0.15142492498887825,-0.3054714800510228,-0.08994818409008835,-0.0563017599570136,-0.0002879237391063827,0.30913864044154116,-0.1217253251868806,-0.02654953930918732,-0.30026273607919196,0.0008865899343437443,0.004164261158427012,-0.001468257836624137,0.0006300235046170153,-0.0007192181612614524,0.02199074638483807,-0.013471413287098211,-0.017135876489135955,0.018374654511224785,-0.005734935771955802,0.0020752034498410067,-0.05267488458269428,0.05951078457146622,-0.16266080432549157,-0.059510784571466344,0.16266080432549163
PC4,>,-0.58,1.2853161439718135,,0.28978622661946135,-0.5913945132099803,0.026322546239894388,-0.08216031111474209,0.019436261869364476,0.006729293455691278,0.010277538311191336,0.2918964939306462,-0.13561479909179755,-0.029682998024631882,-0.6152320247117676,-0.10027412428745393,0.008308637668497307,-0.012080263122022842,5.11033057257247e-05,0.0030409576643576873,-0.0010562644679224756,0.036874692314804246,0.04115339810775548,-0.05506930386662068,0.015488623727914399,-0.01124664265952075,-0.0004271829496015119,-0.010081036198464177,-0.00518279452325095,0.01008103619846415,0.0051827945232509574
